V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,Fracaso
-0.0290569235764844,1.31985204136589,0.115264995004378,0.0317568572051231,0.0174765096444881,0.405426741452155,1.33507055746234,0.436097976369487,0.348865304067726,0.538408628819298,0.704261827804151,0.0845227699041673,-0.0955354183090303,62,1
-0.0054283335125257,1.13930603560447,0.0309377177778658,0.221002395805156,0.00538314319010039,0.529027632374958,0.885583358472925,0.347528333050971,0.643833064081378,0.451176544572809,0.422623643863628,0.015200345431707,-0.0548098175253136,62,1
-0.264776993997676,0.861745926413095,0.0662572880326679,-0.247593789679694,0.0117590403473316,0.379793146119814,0.923896621943734,0.299720439530085,0.568058852601245,1.42718866663484,1.14223385473676,0.01629580054927,0.0531906819869153,26,1
-0.284746230520676,1.193149433227,0.0331856079449303,-0.509170072885077,-0.271119382477632,0.388154323151801,1.07655765506974,0.28206634803376,0.661602454040809,0.489766943372588,0.990501066971043,0.0198914857845663,0.146366600391243,26,1
-0.313137722646978,1.07981299362216,0.120365860607853,-0.199391397419451,-0.38731956144326,0.505089701299507,0.815144115987512,0.597753422903603,0.418323543190699,0.243131634565883,1.20287143224182,0.0228314995027895,-0.0259323625909567,25,1
-0.165516512485814,1.1981643995138,0.114649847131376,-0.168682734925199,-0.114357551221673,0.367143435106627,1.22165114558521,0.423127391761705,0.516565361417666,0.832387876961172,1.03391169234184,0.0158947333199381,-0.0992415974358858,24,1
-0.0944607479867668,1.23343964059801,0.0857684268085786,-0.678036206026241,-0.193577945020388,0.411520691794677,1.23081357336235,0.638109724063336,0.42876220226059,-0.779462624103126,0.817805705949833,0.015395449603975,-0.242818598988075,25,1
-0.0223511378883883,1.23137500292191,-0.148216261069009,-0.072756118739348,-0.175153795308492,0.444330056006847,0.879254968152178,0.589523911358973,0.627762071464267,0.144856815925547,0.601047195477997,0.00254862402915192,-0.106152033895785,26,1
-0.194290340392495,1.18226511534585,0.135251779621045,-0.601580906786118,-0.434133109789284,0.248405049706873,1.04043704015185,0.123232247355784,0.794256368186044,0.365264965931394,0.729306977679477,0.022084915171816,-0.0721461439779415,25,1
-0.0516585635149104,1.40998177299959,-0.0179188155208382,0.410639563707468,0.0386556298985559,0.137369651481015,0.857230764022295,0.268904027450317,0.331007982362615,-0.143294655385442,0.700444828619796,0.0145071548127123,-0.0493112492300702,62,1
-0.0309309045663364,0.998916951858515,0.261879440140906,0.0820627076751491,-0.00122663049844076,0.248206864067915,1.20994634017145,0.646189693696412,0.813881608275154,0.0100096264472867,0.603744452242862,0.0192861761623394,-0.104816891695474,62,1
-0.0347647194532872,1.11699994038461,0.215551801968192,0.165904070727567,-0.0285546456421547,0.276364259641687,1.45022221117012,0.230673937091195,0.712893194741717,-0.142629399472739,0.75260442912495,0.0197885619406381,-0.0534088608562983,62,1
-0.00802230041743596,1.86237043354699,0.174163863182738,0.0420837812963909,-0.0282188147528068,0.167926051702526,1.22905822255134,0.197984931248505,0.684497681001753,-0.144480311119413,0.744795114708183,0.013161561748748,-0.103580509297738,62,1
-0.00905196100926258,1.35862024112879,0.0595259791011978,0.174231232710202,-0.00910544189458687,0.170396004296613,1.25652522378949,0.122095688957028,0.723894658458869,-0.13941733061879,0.49368448000346,0.011440644234909,-0.100008397694219,62,1
-0.000853076423515599,1.18895499694105,0.175521792649696,0.0308203870414497,-0.0282936136477304,0.172222110286351,0.801483524750006,0.241505839909414,0.748662333029156,-0.142320708629419,0.705884933503924,0.082891603103461,-0.10340858169097,62,1
-0.0690361377866776,1.42713524955728,0.289306873808902,0.130784056068027,-0.0515773981527856,0.161317301975216,1.44487781692869,0.320534910928681,0.624496935918622,-0.143013032244371,0.437283615967156,0.018948654568293,0.104757697395879,62,1
-0.432058534769681,0.479580525075656,-0.185283274147818,-0.593639965581621,-0.107066716708111,0.239266770430822,0.505234786071347,0.556713244400401,0.374826330035537,0.497316636221839,1.78383891302896,0.00753436671528843,-0.0200019597199438,71,1
-0.447994455534062,0.691675461420909,-0.18908676138192,-0.804941216823345,-0.301712252160947,0.447213638013041,0.513964257382019,0.781311990328328,0.733548521864828,-0.088803877364193,1.42001355909723,0.0219743019924663,-0.0217313648047803,71,1
-0.48459606764977,0.592371141839848,-0.529006988311285,-0.330871372106789,-0.38293841249308,0.241392954608144,0.804015653668509,0.588172659091575,0.44287476316781,-1.87156609669716,1.94531952393244,0.0332246587850683,-0.0343832733318006,71,1
-0.306895663164016,1.05091529920454,-0.449718040011137,-0.302113010565321,-0.199543001700701,0.317390871730016,0.563706943862611,0.522092983595868,0.421018259941873,-0.705758136392807,1.29763160061046,0.00795436144608602,-0.0832208672795975,71,1
-0.197117838844738,0.585738779958655,-0.29189932235909,-1.08955449463731,-0.21459508518227,0.32137085102138,0.563405190994211,0.462006307475092,0.46086763628534,-3.89470720432778,1.00592408133106,0.00859168131552203,0.0654114756076757,71,1
-0.113765479754563,0.644343639635031,-0.262393589275505,-0.160449568282433,-0.240390268871267,0.324313362566092,0.496468189370684,0.59320752583989,0.692104566028922,-2.06599690222016,0.903112256112663,0.00624327103494912,-0.0760671145872833,71,1
-0.352782801369799,0.559315951421988,-0.577272986460044,-0.936185708857893,-0.428262061816827,0.306741806189463,0.696608255088287,0.526302099701026,0.660619236538773,-1.6299326617324,0.793721553389722,0.0307524479234579,-0.17998977700497,71,1
0.00700883179865351,0.878071239233052,-0.00154755685852075,0.226274202109173,-0.680420404622952,0.750982331152906,0.516563069646049,0.0650401547270856,0.487099112306921,0.0483104118124202,0.738762137562898,0.0230848602521708,0.00638838692554151,26,1
-0.0335622789358256,1.064693720576,-0.105381205070004,-0.424257184345825,-0.261258603708372,0.56226778789219,0.405609236316626,0.088602660487755,0.72014288028903,1.02128912318256,0.794127710309576,0.0114730721907374,-0.162155255883534,27,1
0.00725834740493277,1.27629917186667,0.113558622135045,0.104364769654571,0.030184889219474,0.503967565103316,0.393888334737394,0.123081728224892,0.482109596056909,0.0225338866952257,0.735717499960265,0.0172933337951733,0.0050622172116466,26,1
-0.344987605612048,1.09349740424689,0.0620974394319893,-1.09662255463065,0.0413864923329956,0.607601307202508,0.477616330556317,0.519565687910012,0.404700303187951,0.0223234778259632,1.01187768143441,0.0229363772665352,-0.0776802124576584,25,1
0.028327163082487,1.19991436021432,0.0241131310270602,0.144187338705455,-0.228427783565433,0.590009708718186,0.467421744369734,0.199042812970337,0.490404532415265,0.0228990298811617,0.857142288202899,0.0226701481730617,-0.0734141092959145,27,1
-0.273534402269282,1.11375281393765,-0.138136916692286,-1.28605025904522,0.0388915832557197,0.577003741138811,0.522402265039256,0.1221829081319,0.609468978209979,0.022568978208865,1.43087581437613,0.0104048334151995,-0.0774748826728607,27,1
0.00761807227833386,1.10665210006149,0.0842947362073412,0.11746710237899,0.0267249045095574,0.654670417745152,0.632617874084248,0.917632205988196,0.66587376149961,0.0224902758951985,0.889434470072032,0.0178381984880274,-0.249759497979291,27,1
-0.559670266672715,0.960514228851757,-0.224575534569722,-0.514191135504297,-0.484040364608554,0.49137529495279,0.274454979549887,0.334250458754293,0.406488491223797,1.45210277123592,1.35008279934076,0.00733828614597827,-0.0355054542631779,27,1
-0.662794560034746,0.628375816514464,-0.0428065901711768,-1.16986291996943,-0.631420508414895,0.325486320980115,0.328661021325809,0.199411196216372,0.30406088704445,1.45704763567064,1.06465849583316,0.00967627899573104,-0.0941531089708671,28,1
-0.717471663716413,1.1544314598435,-0.119375277733757,-0.506088782221547,-0.60623027481941,0.226118207555842,0.712608966340235,0.769577006394333,0.507090520028058,-0.80433248445636,1.49974207916304,0.0189784578719989,-0.266755468194307,28,1
-0.557042635197562,0.508451885083267,-0.215002358666072,-0.902378721021769,-0.165213029620034,0.40749548662838,0.126115784335721,0.856001118026696,0.677513609674435,0.313197596397511,1.04004938382571,0.00776997459176182,-0.177884029159409,30,1
-0.210287459839798,0.735468369965937,-0.220715776642861,-1.2118820714382,-0.338869080049443,0.466424659809456,0.134430555127498,0.884133345288124,0.499136940638196,-2.74369224401657,0.739801529423364,0.00834641499106186,-0.138588256763808,28,1
-0.118277262638389,0.619251623702155,0.0633702043587236,-0.827019518996889,-0.263439856363697,0.5099926685129,0.296695135351659,0.754713597370865,0.352134027540564,-0.990711614823487,1.25475323952516,0.0143583370773147,-0.175992703004476,28,1
-0.345172336438226,0.690258799490768,-0.195640602956462,-1.1100185064174,-0.674979474765196,0.24982114173478,0.175699651755771,0.730935040155244,0.503617972281665,-0.572705457271993,0.573326713730416,0.0179142205284705,-0.00996320185259786,28,1
-0.0800012954462256,1.01120998672474,0.0382943930942851,0.0401583792636503,0.0819479153588218,0.996819098995012,0.762748008262275,0.256424599707997,0.662862669250025,-0.503485084229921,0.75610485181682,0.0470703120317773,-0.00964402786847345,44,1
-0.116119409744074,1.00095801231079,-0.181276491939601,-0.0646193511237899,-0.040133059156992,1.09972122550342,0.64033970184436,0.261698986792201,0.524336011674985,0.0749051270132168,0.788713165844569,0.0298079693242209,-0.305801338874916,44,1
-0.132644585093598,1.0212398698206,-0.0267628592121787,0.0124107214682795,-0.121204389678633,1.28183661631051,0.308228799595946,0.195757155380038,0.673890292706003,-0.142669423561339,0.740709198144518,0.0326296098345656,-0.0930173558216953,45,1
-0.0436694750075566,0.945930574263149,-0.0125308800279507,0.0395167205748971,-0.111181814745459,0.968204987207965,0.634535388243083,0.132904829408221,0.399118597853971,-0.324730647711176,0.749482291497607,0.0499892264603857,-0.0800394748164706,46,1
-0.123062216946167,0.945907930891401,0.0178024212771139,-0.111277556916585,-0.0308042561439649,0.890881443442616,0.624986589946167,0.172255667122328,0.667318399674566,0.173279308326652,0.825826466445162,0.0536789513964806,-0.121326701248717,45,1
-0.00353603000855213,0.966740666965362,0.0415358343391413,0.0688553181297916,-0.11341412140059,0.833713954983238,0.78197063274034,0.197476164823501,0.570561740439832,-0.112305665831709,0.811120956962554,0.0207091528268946,-0.0820266506996623,44,1
-0.0192868142279572,0.943598326852756,-0.0548117556591959,-0.0984630238315477,-0.103768971545523,1.17509638666117,0.60823221801705,0.0925705826692863,0.560546588461056,-0.180404694260409,0.844845390205741,0.0347500305140931,-0.0132079254021351,45,1
-0.873824446308943,0.860343362416527,0.000387193861386859,-0.639681081369221,-0.182923297036647,0.718588096474779,0.448946230118875,0.312072314899376,0.579287788505303,-42.4235821517424,0.951158522396212,0.0102643249324771,-0.552123548754609,45,1
-1.15043251615274,1.08739461826904,0.419356924681859,-1.06930657579376,-0.798244004276682,0.729117743297886,0.251236467668591,0.526034615833125,0.695155116518417,-13.9871896176387,0.915637384461291,0.0334200109781418,-0.37710547942342,46,1
-1.20129783266989,2.33349244408891,0.191311470057507,-0.459487391454677,-1.056008050897,0.976350678715271,1.65372893496381,0.409650544833896,0.50371727296173,-20.1637600267934,0.967218441572999,0.00690471815526705,-0.706818457025005,45,1
-0.712504594713959,1.00649371407299,0.0803555579041422,-0.56580122813858,-0.47969829663636,0.947703552173006,0.294845576307517,0.327711934163844,0.836423767488179,-31.4255402006045,0.890953899628964,0.0108929029050008,-1.05333840376877,45,1
-0.45953316330646,1.47599240325346,0.0326292136590631,-1.31040223304669,-0.813800491139656,1.00102969865553,0.27836714040164,0.391334328451496,0.513662884589923,-0.620086291036408,0.875208840111158,0.0118564479297709,-0.589288897120125,46,1
-0.543260002105124,1.14299138683031,-0.176844928868685,-0.423947012585539,-0.608058534243056,1.04045523084368,0.472050188212833,0.412684511480436,0.680269829969389,-18.2855458908689,0.872797077624554,0.011654049515585,-1.03100345739661,46,1
-0.455889967964285,1.13129895827183,0.152846357651494,-1.15816430105849,-1.11295457862007,0.80502099345976,0.357916565920834,0.286581585626992,0.660801290265109,-22.4979546110417,0.854491000676148,0.0073863330275241,-0.614878989776052,46,1
0.00262079401678582,1.06807699077921,0.238362244810321,0.00609465446073825,-0.0999895390442314,0.544306597496766,0.665830802176927,0.341144383307187,0.862620222870729,-0.00241933331358216,0.781479447236879,0.0694658507310589,-0.156331900361584,13,1
-0.00931926096343541,1.35095562995549,0.322132999004063,-0.0656455204714362,-0.0135166418593645,0.615237838758556,0.403192494739785,0.499267814485028,0.828043820088559,-0.266447932783104,0.813457092659061,0.0445330097874166,-0.0012943049463999,13,1
0.0103394754476466,1.47526490753839,0.198520729742432,-0.0689282655134417,0.0958965052734276,0.371853980074272,1.3885833727759,0.204287718577886,0.598913744995933,0.0125733642109825,0.763988920001033,0.023983599380506,0.14325421510241,13,1
-0.0403960836853139,1.45319957209524,0.216555213190937,-0.141282481475219,0.269996139325996,0.73410264164773,0.370149231961108,0.205949920515173,0.680724661536441,0.00712411769850139,0.675801304280021,0.0736553552796055,-0.00357400023540994,15,1
0.0014386853957822,1.34475507516999,0.229569983600316,-0.00198906950909554,-0.0328936073006003,0.785590201227608,0.350071586923132,0.111314041120851,0.610661651162128,0.0220299771355805,0.849852594923996,0.0789502179575438,-0.0154870978587885,13,1
-0.0672447276766541,1.33076945556747,-0.0030892116988912,-0.162591930957681,0.231219300605131,0.823656413984442,0.710161662808996,0.211977428730589,0.867244072760656,0.0134821771758884,0.773407732630827,0.0141733693590916,-0.00414738387817255,13,1
0.00514233108809187,1.2494225230173,0.212861764660472,-0.0244726122911259,0.0474290812755637,0.596339513663874,0.486586406265398,0.31873179739784,0.717971207236124,0.0114439156245817,0.868503678810448,0.0295030329073328,0.0164119688113555,13,1
0.102857287187698,1.29427381229254,0.195553193052663,0.169258876263285,-0.227809508025282,0.90535614320819,1.32764257461473,0.54225190166014,0.609469280065184,0.314592962026843,0.581327772351995,0.0469429347288711,-0.107678796010248,58,1
0.15116935807333,1.53959384733245,0.0609122918517959,0.392402598363434,0.0329553829202006,1.33080080496788,1.4660391761041,0.66947348764504,0.7592669746951,-0.252459437242295,0.651387222216036,0.071653244024838,-0.227118074210042,58,1
0.135582663047962,1.48977426823051,0.324858937049252,0.283740212552443,0.17872669388792,0.998035331264731,0.923488857259922,0.379209893744492,0.687727921948095,0.187867572815784,0.54477903061007,0.0687438894837908,-0.0778443535447346,58,1
-0.0136835511523087,1.32427075023652,0.294599010520374,0.362478020496067,0.0618296977207883,0.977248338609837,1.62646737312272,0.18778605842659,0.44798465303282,0.24874728032822,0.528253265836678,0.0469537582139046,-0.0649991686417326,60,1
-0.133021694388587,1.61648786859853,0.235486949931365,0.366944001010046,0.198627815805117,0.875874887939799,1.63419809411711,0.243711739804029,0.696825979968451,0.0822170342341261,0.731125703037332,0.0471232188359016,0.139787233979834,58,1
0.200424810586272,1.59026493359233,0.0678889474941678,0.354047270874638,0.0878659153842777,0.800926621356811,1.28284045696365,0.386776651420508,0.79872233344017,0.177714193378782,0.609554068365205,0.0478776027850488,-0.0551426915745948,58,1
0.058507723768215,1.57061502615657,0.33133042165412,0.374869639142245,0.195606392391272,1.24848907662065,1.50072350426952,0.0986136642333962,0.83105304052327,0.200485922790028,0.771988144883862,0.0665659085119208,-0.198602942236938,58,1
0.220138590511064,0.796108292850812,0.0385333109881055,-0.255566554642874,-0.0360245514553099,0.312062658154255,0.680636880270853,0.756441748186828,0.471859530741445,-0.830001892951845,1.39735529483988,0.00686138178017148,0.231792876478711,20,1
0.332983839804915,1.10954346779165,0.0176730940884552,-0.426190796588974,0.234277389765084,0.201696901362001,0.657586256570828,0.818299719941323,0.340209725768581,-0.465026698292054,1.24274738300486,0.0145633687264497,0.117996787248902,20,1
0.381302969566098,0.661921605258365,-0.0119784103314282,-0.549925114556388,0.341571178364262,0.249497484712718,0.66708138747622,1.11032965082131,0.2375347448154,-0.808451299320051,1.45744779656991,0.0011500217903629,0.233385493572035,20,1
0.180249589287336,1.27771837707913,0.036568551078208,0.0427060411165382,0.0677086067030805,0.379258236464081,0.763391434233492,0.822836143793478,0.240860988012168,-0.821903738896137,0.980016890619032,0.00578730046136924,0.308778839746395,22,1
0.0289383574786467,1.02226692661802,0.037741149879511,-0.696917207620205,0.0858360242342414,0.42115841425222,0.759463698461624,1.11169092142461,0.240363673640371,-0.785105959065906,1.06677968647568,0.00443806993387224,0.185992865541738,20,1
-0.0951323199916601,1.11950972935449,-0.138333292798953,0.174809887476417,0.128705430911112,0.452136403794685,0.668229679525439,1.10271684726087,0.360693313570432,-0.806207731981272,0.801998842443036,0.00174625862097007,0.302869086347626,20,1
0.0163596253008286,1.05351327691462,0.0339297742168567,-0.726824947038575,0.364139072581147,0.267147668352603,0.71122634549168,0.414834445667686,0.26573035114396,-0.811239545149645,0.976604031105385,0.00147247765144449,0.192029975322817,20,1
-0.037296086739942,1.29667056614685,-0.0917040817127777,0.0702166750420968,-0.0926835665798916,0.951005616968582,0.683955467211663,0.131521467004264,0.430373589682735,0.16223777268286,0.791190256828532,0.115535217079736,-0.0436801368467855,11,1
0.0310534386387246,0.9282490254878,-0.0189832028526185,0.113601379887015,0.0148899026149236,1.01404683242801,0.928063610172418,0.31513141028407,0.676684953218304,-0.0916655214523298,0.781557217636374,0.0829243992786167,-0.0603412377666045,10,1
0.0276838312777396,1.10994509684624,0.0437601662792965,0.0683696819322578,0.0569587592214606,1.00743753998324,0.783247171147719,0.243813506856156,0.600689448800983,-1.65438227932941,0.790209833299367,0.0343705766679778,-0.107487778854418,10,1
-0.0193765336009532,1.26063760831594,-0.00180787693914485,0.00751975015300313,-0.054232453427646,1.27143009257632,0.976363573583134,0.221521555422754,0.479793656519349,-0.764744539967547,0.834023095580937,0.117798250071063,-0.136817363083076,10,1
0.0102429463922484,1.09616645339101,-0.0554593085610127,0.173886526729341,0.0754302012329047,1.309890139995,0.994674275967389,0.268174406685257,0.602042510732764,-3.19825806564046,0.770593330361134,0.120537992168476,-0.0738611681754222,10,1
0.0181401180338669,1.00002221721771,0.156383810882438,-0.0223669758581216,-0.0294670727102459,1.33832474360845,0.640115389516664,0.245672662825215,0.562815369321954,-1.80275404224191,0.631622103828699,0.0211599345405949,-0.133787248371367,10,1
-0.115275125875639,1.13992285095558,0.0473533751413046,0.158548043658061,0.0675477078961696,1.16852413863251,0.825713288777468,0.225261624630328,0.412835848819556,-1.46998979775794,0.764974823442241,0.043012674526878,-0.0839681506767008,10,1
-0.125097114300267,0.563448136367734,-0.059918031506965,0.0439975035471094,-0.080450070078881,0.17832839918436,0.448876678897802,0.485608166671224,0.367593139866877,-0.519211107048155,0.677661527035332,0.00304705435909939,0.0406260314715826,20,1
-0.121805839804915,0.763313820211272,-0.0251396250660669,-0.14749056664899,-0.165902835020412,0.0913710986379986,0.309929632688649,0.315892999630657,0.281854430587969,-0.363673343824572,0.774432334892313,0.000455749453718657,0.0411965398664356,20,1
-0.190780817911365,1.11321339474163,-0.0808895896685717,-0.394827990124584,-0.212214911799559,0.118593908413159,0.496049118465798,0.278214987010108,0.204960523405183,-0.22407274846586,0.627213429743871,0.0032339782096371,0.0422947131967324,20,1
-0.141017122407144,1.17596474266932,-0.102296085510818,0.126922096804531,-0.168828679723312,0.229570343691654,0.350106757153734,0.305540893116209,0.410365895903327,-0.365624325258123,1.12731810938097,0.00173561782076844,0.0263311602536054,22,1
-0.151103166675961,0.752868073381976,-0.0770042139309133,-0.287478043628892,0.109646975765759,0.289273658726475,0.338336150783648,0.369223078575394,0.206082738592731,0.0215756118211944,0.884572469040377,1.28028368380865E-05,0.149117134458262,20,1
0.30631031999166,0.710504734372186,-0.175782623797654,0.204233277893869,-0.178492002297665,0.333414012453631,0.463685027055182,0.279197199031197,0.277696248387918,-0.200465097775617,0.717569175316074,0.0011200237376867,0.0322409136523739,20,1
-0.049769468775464,0.624253358443051,-0.119865289957828,-0.378536584882224,-0.200049202820012,0.0698246595435746,0.397056990168736,0.34805613693291,0.26782264885604,-0.253411708989052,0.941014412506554,0.00291152234855551,0.00509656238082077,20,1
-0.0697736509345391,1.3523599773841,0.226871647658313,-0.047767983748509,0.324271379232847,0.132510586420443,1.62098403406628,0.766274897381975,0.65807743320211,64.7156061219724,1.00495710436125,0.141775249474749,0.127828761169245,60,1
-0.210275395116241,1.65370703513913,0.210387536333358,-0.552352476130333,-0.0106155812072235,0.37457571751023,1.6051343619129,0.770993299730006,0.317881716220709,23.4621475588055,1.00794415895694,0.11624178220313,0.10808315967282,60,1
-0.204416103703382,0.795393600333147,0.0461511405433212,-0.346759023658732,-0.206883829180262,0.574804780200695,1.63740088992048,0.793557632692731,0.599682994871441,30.1719037118562,1.00120239508958,0.0619545951617926,-0.178174352868401,47,1
0.00153850913654058,0.787602338011675,0.184309556364712,-0.147729793066335,-0.0883422084422452,0.593133902895365,1.75519965682095,0.486761553371104,0.436586349815073,47.2128063609655,1.00352107851634,0.149020947226902,-0.248047942239681,58,1
-0.0773232225888778,1.55374689928122,0.209711264217368,-0.714019133600112,-0.225052308707735,0.770182845341722,1.750958710709,0.720982313190744,0.589273862158719,0.599150879096428,1.0113438887015,0.158288937877905,-0.104730869427214,56,1
-0.189650619144355,1.7113830187884,0.0106334157683451,-0.0337341154269423,-0.114744729815037,0.901080148817134,1.60086139313657,0.792969412732537,0.462021016547497,27.3298606466842,0.949223347096984,0.0379178600081531,-0.241150016286483,60,1
0.0894308408265518,1.68383558693207,0.162490546151536,-0.713373315387272,-0.198724250634933,0.119411389793842,1.42594649217029,0.160200785188225,0.538530158268049,33.7039192600512,1.01308609970866,0.0716163747078895,-0.153682754299442,56,1
-0.609466828573723,1.02137822102954,-0.0156100299386918,0.133253652376206,-1.1743217961573,1.10649856512082,0.871573556922557,0.548399652023299,0.295390243556576,-255.109629691798,0.98519655214746,0.155444350486072,-0.181707076100328,66,1
-0.741345123659392,0.995267343936875,0.151732719308849,-0.535734106432736,-0.797652999704325,1.39261877820004,0.592680429977793,0.517509267018551,0.56386568232969,-109.725800505412,0.964262621246014,0.107879735118308,-0.900030610011617,62,1
-0.774534767779045,1.70109007388308,-0.0701566110669173,-0.148878062834249,-0.522124858982514,1.25111768119048,0.487457924635497,0.280142945140254,0.695017817243107,-118.101777784201,0.995993400251611,0.0491546298250629,0.0174815016849015,29,1
-1.00469339929319,0.826898883607367,-0.10127245223762,-1.19431328718163,-0.464552974198839,0.997120709925188,0.68228001229011,0.27312514796111,0.615843487859685,-185.128823293145,0.997883705257811,0.162961614372759,-0.0238351821940868,59,1
-0.442644345672701,1.01732286766242,-0.0501478068300918,0.0274567172388834,-0.289980095129109,0.829925323044249,0.658475739344619,0.262303399032231,0.693031789963268,-1.78315953015323,0.940436572783762,0.172444453318042,-0.0230633937822945,49,1
-0.436082105089081,0.913419673739877,0.0645191511616363,-1.37985696313217,-0.477375836827251,0.706313032601599,0.899953904536127,0.286330746421029,0.527975458143218,-106.923159269083,0.97354796137216,0.0348426181136801,-0.023798035612653,62,1
-0.407297410846967,0.858435458405531,-0.128909183915891,-0.0463628164994753,-0.523322049113672,1.4444784730263,0.604962963910013,0.355216874558086,0.478853675141166,-131.99426762244,0.928226777592111,0.0615266937397373,0.0120941854078016,49,1
-0.256189377544819,0.941923897122616,0.0727345019099654,-0.202821937460104,0.00813691725706445,0.664255198857674,0.717961422382292,0.197240830672428,0.770352475207478,3.80479712745658,1.02128007433192,0.0827415020358448,-0.00248678328833485,13,1
-0.343895169217624,0.919796870004143,-0.212114395823377,-0.365402196752526,-0.294626084357559,0.587572723216164,0.42706224406022,0.299136980488212,0.536872016018252,1.21845078776041,0.878907367242332,0.051732002115644,0.0781091988069514,13,1
-0.376979879599709,1.45508944312079,-0.255993619845925,-0.227320642403454,-0.440173203652764,0.601708222000648,0.577482973419799,0.171676138084069,0.714905817318777,1.79717746784809,1.08910309404139,0.0261423698717539,0.245331786353889,14,1
-0.209949175796189,1.28656347678663,-0.249915697791048,-0.113225308521395,-0.221839684765097,0.760549999600285,0.468354396546135,0.112502699537863,0.437364826530748,2.81456375097773,0.96742741624232,0.0876121246902938,0.321265234889645,15,1
-0.174002823445319,0.755053512640935,-0.0573531177507584,-0.496742711850236,-0.226448994294531,0.806629943288683,0.444564589625297,0.159790268227351,0.706797794194108,0.0316070807650193,0.716865224522541,0.0937550901707737,0.209048726669184,14,1
-0.0625395249554797,0.753876498446572,0.0542793814522636,-0.0421786854274681,-0.270468641944351,0.840698152280881,0.755384432098627,0.17499886035417,0.61109015934743,1.62750009276369,0.796711519865772,0.0812994085062805,0.315864195437464,13,1
-0.107286214213802,0.635195939447848,-0.428297879474916,-0.462623017038277,-0.447117704581205,0.637255805203961,0.49107474614901,0.0991440924365502,0.590212649958918,2.00804799768601,0.633825799073564,0.0329314548790951,0.176764033210959,14,1
0.0271670218267469,0.991873279174105,0.0910265834367106,0.112565693686682,0.0268654268958776,0.801553660354874,0.775597118002713,0.244212043806889,0.740445685221774,0.361728884433879,0.884892135480614,0.025304234075504,-0.24833031008534,24,1
0.0361118105439799,1.11735697976647,0.112403439161347,0.163589446200862,0.045967665219853,0.934717243850503,0.969441384607306,0.595641258064885,0.848933379370447,0.131159948746932,0.862735151699512,0.0240641838050267,-0.0478731522024582,24,1
0.02103399004091,0.505388023535935,-0.0241957280653407,0.0765340063200817,-0.0247459044467541,0.77431688608782,1.18016697950286,0.185810424565263,0.64641118787924,0.181220210792026,0.888563445149714,0.00695011693043034,-0.34697595136251,25,1
0.0240374053299401,1.07831739551082,0.0728166022619231,0.249199783485889,-0.316990622598508,0.818281022497598,1.04197704090476,0.107811086118264,0.766401145569104,0.272416747552429,0.683897231411155,0.0253762456040686,-0.406914994111793,27,1
-0.0865518534459653,0.939237113914605,0.0836845978830371,0.0976150907837707,0.0528715863585517,0.786382302376457,1.05583646956458,0.0415756744934691,0.658367962166888,0.0229578994372887,0.837517080051566,0.0254621540525226,-0.162987322191663,25,1
0.0262468216547211,1.09733418045788,-0.0140949684274429,0.27331906502948,-0.251899582261377,0.762798674084301,0.735659386243738,0.196494129550717,0.859756172545453,0.166010659384773,0.67149722743303,0.00440453097828549,-0.395174627204894,24,1
0.0154541116464548,1.05298620494113,0.0657892176364671,0.0883922648845773,0.0559285558816127,0.903631105088953,0.937132003520296,0.181246033949544,0.560303141167894,0.200122236841456,0.824593934594289,0.00880253866217078,-0.189245180113026,25,1
-0.11482690169224,0.520142850748052,-0.0473909213909143,0.0975591030873335,-0.323052652459912,1.45555722474751,0.460578868269415,0.0811298029475705,0.626390904830937,50.4389248780276,0.97354152778976,0.0262044182613811,-0.0522584602027091,46,1
-0.188365604883759,0.872795329294713,-0.0476901185717029,-0.428026147359084,-0.256264059319259,1.14744828248977,0.326710580678214,0.17308641690644,0.724527182016622,16.6800180380887,0.919594521035399,0.0264237100632916,-0.0782922127899086,46,1
-0.175234029893748,1.74514539966685,-0.117025140543321,0.0122243168824382,-0.16370312996942,1.50376876035313,0.717558774382265,0.0955520509727286,0.457716735237303,23.157100028878,1.0110283910649,0.124396404838207,0.0920919895871072,59,1
-0.23286435655753,1.02137698276097,-0.160129945545327,-0.806856060804987,-0.00116320725898128,1.19094085082552,0.399535346946233,0.217829421977026,0.711693539177133,36.3768205315311,1.00345292148366,0.0268916823663226,0.0816279422396808,46,1
-0.0121177584623516,0.986792100718776,-0.0928455695166889,-0.0757230592998374,-0.226180691292265,1.09821298437224,0.387515319826747,0.148164686809256,0.468540399966068,0.215620050200663,0.858194490464265,0.0277873711508673,-0.0616891305727857,50,1
-0.208990380855645,0.821273203923631,-0.489422852249869,-0.913585056733541,-0.0373653762235732,1.02965664335123,0.469730983615304,0.0975732612481891,0.679477863698941,20.9523450489508,1.19402110250103,0.028238810395358,0.0747300162864826,46,1
-0.0372946888051539,0.70018526186879,-0.21440433158465,-0.0779403445595439,-0.184042435042491,1.43904895767907,0.479623702157639,0.373789645303552,0.528422841731951,25.8971108909553,0.826729692630819,0.114734625292111,-0.104402032705576,50,1
